content,label
"那年十一去的贵州。十一的时候，人真的是非常非常非常非常多。仅次于暑假了。 本来想早点去的，结果因为车的问题耽误了一点时间，起了个大早，赶了个晚集。所以好赶上人流高峰进的景区。 黄果树瀑布是必去的，非常的壮阔，号称亚洲第一瀑布，果然名不虚传。运气好的话可以看到彩虹。去的时候水帘洞在修茸，没有去看到。 陡坡塘的瀑布没有水帘洞那么高，但是也很宽。这里和黄果树瀑布是西游记拍花果山水帘洞的取景地。 天星桥景区有点出乎我的意料之外。这里不仅有很大的水流，里面还有一个大溶洞，溶洞非常的深，非常的大，很值得一看。还有数步生，可以找一找和自己出生年月相同的日期。 景区内有交通车，在三个景点之间来回奔波。我们走的行程是黄果树瀑布，天星桥，陡坡塘。去一定要趁早，去一定要趁早。整个景区有三个大景点，至少需要一天的时间。去的早的话，黄果树那边没什么人可以拍很漂亮的照片。 因为安顺和青岛是对口支援城市，所以对山东游客门票实行优惠，只有几十块钱，非常的实惠。
收起评论",好评
"黄果树瀑布！ 整个景区分为三部分，当然最核心的是这个大瀑布了。远远的就能听到水声，走近更是能看到水雾，运气好可以见到彩虹??。瀑布是上看下看左看右看里看外看，最好玩的当然是从瀑布后面穿过了，在那里只能看到白白的水流，声音大到说话靠喊。一日游妥妥的～
收起评论",好评
"一共分为了3个景区，天星桥，陡坡塘，大瀑布，中间由换乘车，在景区之间开。 天星桥，是水上石头，有365个石头，可以找自己的生日。 陡坡塘，是西游记的取景地 大瀑布，就是黄果树的核心，有水帘洞，建议穿雨衣，冬天去的也很好看，天晴的时候有彩虹
收起评论",好评
"#科技# 购买门票后，景区内各个景点在入口处刷身份证和刷脸就可以进去了 #建议# 景区路牌和地图很少，而且指导不清晰，经常到了路口一脸懵，不知道走哪边好 #景色# 非常美且宏伟，非常值得一看。由于水量大，更多水很飞到地面，弄湿鞋子，建议大家带个防水的鞋套。我得靴子惨变水靴了
收起评论",好评
风景美如画，疑是银河落九天，必打卡的景点。,好评
"黄果树瀑布 黄果树瀑布景区包含3个大景点:大瀑布，天星 桥，陡坡塘。各景区之间需要坐接驳车。门票加车 票大约240元。 大瀑布是最大的瀑布，也是最漂亮的。 天星桥是拍摄西游记的盘丝洞，白龙马出水的地 方。里面有个桥上桥上桥很有特点。瀑布比较急， 暗河比较多，在天星桥一定要注意安全。 陡坡塘据说是拍摄西游记片尾的地方。距离停车场 很近。 游览线路建议:大瀑布用半天时间，然后在紫藤苑 吃中餐，接着在游客中心坐车去天星桥，最后去陡 坡塘。
收起评论",好评
"几年前和朋友一起来过这里。是七八月份，感觉瀑布很宏大，非常壮观，游人也很多，排队的时间很长。这次是春节假期和家人来这里。感觉瀑布的水量没有夏天的时候大。今天有太阳，瀑布下面一直有一道浓重的彩虹。人不多，不需要排队，感觉非常爽。
收起评论",好评
"黄果树瀑布风景区位于贵州省安顺市镇宁布依族苗族自治县内白水河上游。是世界上排名第三，亚洲第一著名的大瀑布。黄果树大瀑布可以从不同的角度前后左右，上上下下五个观景台观赏大瀑布，水声震天，水汽漫天，气势磅礴，令人震撼。瀑布后面还有一个天然岩洞号称水帘洞，可身临其境近距离穿过瀑布，听瀑声，观瀑影，淋瀑雨，黄果树大瀑布风景秀丽，气势万千。非常值得一游。
收起评论",好评
"喜欢安顺的宁静，悠闲的在安顺住了2天才去的黄果树。问了当地人特地去安顺火车站包了当地牌照车去的。 到了黄果树景区门口买好门票车子就带我们一个一个景点去看，少走好多路。 所以我们一整天时间玩的很透，瀑布真是气势磅礴，很远就听到了瀑布倾泻直下的声音。水帘洞是最记忆犹新的，等于从瀑布后面穿过去，穿着雨衣还是被打湿了，特别神奇。 不亏为世界六大的瀑布！！！
收起评论",好评
"起早起床去看瀑布啦！ 安顺到黄果树还有半个多小时的车程（票价22）在客车站就能买票 到了黄果树 先排队去买票 人好多啊 都是慕名而来的么（票价180 学生证半价） 黄果树分为三个景区 大瀑布景区 天星桥景区 陡坡塘景区 先去哪个就先上哪个车 大巴车的前面都贴着目的地的标签 最好看的景区当然是大瀑布景区了 简直太壮观了 里面还有个著名的景点是水帘洞 老版的西游记猴子出洞就在水帘洞取的景 但是要注意防滑
收起评论",好评
"作为贵州省的名片，体验感相当不好，非常差！再也没有想去第二次的冲动！首先买票这个事情就太老火了，搞得黄果树瀑布很火一样要抢票，提前一天抢票！我们是去贵阳避暑的，有老人有小孩，当天下午到了景区门口告知不能进景区没有票了，我们就贵阳觉得不甘心，不回贵阳又不知道去那里！就在网上定了一个酒店298一间说的是酒店其实就是农家乐，一点都不好，买东西也不方便！吃东西就随便在住的地方点了点菜来吃！ 晚上十点和老公一起在手机上抢票，还规定了必须哪个时间段进景区！早上六点多起床楼下吃点稀饭赶紧去景区，告诉我们要先换票然后再拿身份证坐观光巴士进景区！景区一共分四个大景点：陡坡堂，高家庄，大瀑布和水帘洞！好像是这样哈，我们就去了高家庄和大瀑布！每到一个景点你看完之后又回到原点等观光车再去下一个景点！反正体验感非常差！再也不想去了！ 最后一张图片是我们出景区等观光车的时候，在烈日底下晒了两个小时排队上大巴！所有人都在那里等，场面比春运还壮观！
收起评论",差评
"整个贵州之旅——贵阳、安顺、荔波、西江，最糟糕的经历就发生在黄果树瀑布。深感失望。 必须说一句，黄果树景区管理很差劲，首先买门票需要用身份证实名制，不能网上购票。清早6点半起床从贵阳出发开车到这里，排队买票就用了一小时（十月中旬淡季，并非节假日）。因为贵州多雨，我们躲雨等待的一小时被迫跟一群素质很低的瘾君子游客站一起，他们喷云吐雾地大肆抽烟，根本没有景区工作人员制止（山区一个烟头就可能引发火灾）。这种奇景在别的景区很难见到。 再说景区承载能力，黄果树瀑布人山人海（十月中旬淡季，并非节假日），而且多数都是外地口音的老年人。我个人感觉黄果树瀑布并不让人激动，景色也不如九寨沟或是黄果树景区的陡坡塘瀑布。在黄果树景区三个点游玩的这一天，步行20000步，对体力要求高。而且老年人特别多，遇到瀑布前一个老年人因为人多拥挤还对其它游客出言不逊，印象着实糟糕。
收起评论",差评
一般，没想象的那么好，尤其水帘洞天星桥被关，觉得遗憾！,差评
"很糟糕的一次体验。整个黄果树瀑布有陡坡塘、黄果树瀑布、水帘洞3个景点。陡坡塘瀑布很小，没什么看点，黄果树瀑布也一般，水帘洞就是黄果树瀑布的背面，整个景区看下来真是平平无奇。公告上写的是票两天内有效，但是一个景点只能进去一次。该景区据说是西游记西天取经的取景点，这个噱头还挺具有迷惑性的。我觉得没看过瀑布的话看看还行，不然真没必要去看。
收起评论",差评
"十几年前来贵州，跟黄果树擦肩而过，这次终于来了。但是体验非常差。景色一般，很后面行程中的大小七孔和茂兰根本没法比。服务更差，是去过的5A中最差的。首先进园有多个点，没有标志，所有人都在第一个点等车，没有人引导去别的点。第二走水帘洞排队时间太长，人挤人体验极差。最后回程坐车居然等了两个小时，不知道景区怎么安排的。
收起评论",差评
"#2019贵州行# 听我一句劝，节假日别来！别来！别来！ 在黄果树挂了彩，胳膊摔伤了，但是不推荐节假日去不是因为受伤，而是永无止境的排队，知道回入口处的大巴排队排了多久吗？在栏杆里来回绕来绕去，人挤人，一个多小时呀，快要窒息了都…… 同样是比较不错的景点，荔波小七孔的管理就和黄果树天壤之别，不知道210的门票，你们有多少放在景区维护管理上了，应该是出口的路也被变成了入口，只能来不能回，景区一度堵人好几个位置，而且贵州人自己也特别爱来黄果树瀑布，基本都带孩子，周围全都是带孩子的家长，紧紧贴着你的身体，根本动弹不得…这是我经历过国内最挤＋管理最差的景点了。 除了以上这些，黄果树还是非常值得来的，就是别赶上下雨，否则瀑布会变成土黄色的水，还好我们赶上了晴天。 从十二点多入园，五个小时，只玩了一个大瀑布，你们能想象景区承载能力和疏导能力多差了吧？其他的陡坡塘，天星桥都没时间也没有体力玩了，虽然门票两天有效，但是第二天实在动弹不得，简直太累了……
收起评论",差评
"[特色体验]服务人员差差差！交通乱七八糟 有史以来去过最差劲的旅游景点！！！ 从小就听过黄果树瀑布，今天带外婆和男朋友去打卡 结果 ，体验感真的是史上最糟糕！接下来请听我慢慢分享吧！ 1.票价的问题 同样的售票窗口同样的扫码买票 ，同样的工作人员 ！！卖的价格不一样 ～我前面就十几二十个人 ，买个票排队一个小时 ！！速度极慢 ...还一直还看见工作人员直接插队到窗口给别人买票 简直就是坑 态度还很恶劣我们买的298 ，别人的230多！！ 2 [交通]问题 身外一个5A景点，买好门票后坐上大巴车去的路上还好，回来的路上就不管你是怎么回来的，一个破地方回来路上非要换乘四五次 吃饭的地方明明1公里非要写350米呵呵哒～欺骗消费者 还难吃！ 3 买的票说什么在景区内戴他们给的头巾，景区内会有工作人员蓄水，结果呢 人都没有 懒到极致 一个都没看到 去景区内看6d电影那里买根苹果充电器300～300多块钱?? 也就瀑布还好 ，其他的就是浪费时间，服务交通恶劣 如果去的话 建议看瀑布就好了 其它的就别去了 免得掉坑
收起评论",差评
大瀑布值得去看看，其他景点可以随意，景区安排比较乱，没有小七孔好,差评
"人家都说黄果树瀑布是贵阳的名片，也是亚洲最大的瀑布群，我真的是一点都没惊艳到 景区有三个点，第一个天星桥里头的水是为石而生的，就是在不同的石头中走来走去的同时，脚下都是水 第二个是黄果树瀑布，里头有个水帘洞，可以穿过瀑布后面 因为这两个景点都不是太特别，所以最后一个陡坡塘很多人就不愿意去了，但他却比黄果树瀑布壮观的多
收起评论",差评
垃圾，安保人员都是**。不推荐任何人去,差评
"太垃圾了，从等车开始就一点也觉得不好，等车等了一个多小时，半天不来，还很挤很乱，进了景区，景区人还封路，一会儿天都黑了，还能看啥？很挤很恶心，身体不舒服，封了好久都不让走，特别不推荐，国庆景区根本跟不上
收起评论",差评
"[交通]因为是单位疗养，跟团游，全程包车，所以具体交通不是很了解，但是出门考百度地图就没问题 [特色体验]黄果树瀑布算是贵州有名的景点，还是要打卡一下的，但是门票好像是套票，就是还得连着其他两个景点一起游览，说实话其他两个景点不咋滴 [推荐理由]我们去的时候刚好赶上门票半价，全都是人头，坐了个电梯来回，导游不让我们去水帘洞，说人多 [tips]夏季一定要注意防中暑，进了景区，有电梯票要另行购买，一定把票留好了，因为还有返程的电梯票，丢了就得自己爬山返回
收起评论",差评
为什么没有全家票也没有广东居民专享优惠票了？,差评
"五一自驾去的，史上最坑的景点，票价加观光车成人票快300了。首先五一人多，大巴车严重不够，三个景点，每个景点排大巴车至少1个半小时，每个进去景点之后核心景观排队起码2个小时，更不说上厕所吃饭。管理混乱，不懂限流，当天景区显示有6万人，去看了一个大瀑布花了快7个小时，三个景点看了一个就走了，垃圾
收起评论",差评
"[交通]从贵阳开车到景区得有3个小时左右，建议还是住景区外面比较方便 [体验]1.景区非常大，游览时间建议最好一天，不然很多地方都玩不到 2.其实大瀑布让我非常失望，可能是人太多了，就远远看一眼，不过由于是丰水期还是很壮观，不过即使这样也不建议大家暑假去玩，因为！观光车排队可以排3个多小时！整个人都很奔溃！ 3.景区工作人员态度非常差！对游客大喊大叫，很凶，很不礼貌！ [tips]建议就是能不去就不去！要去也不要旺季去！
收起评论",差评
"由于汛期，9月14日，天星桥景区13个景点，只有天星盆景区和美女蓉开放，其他核心景点都关闭了。在**提前一天订票时，没有提前通知。票价是全价购买。现场发布消息，游客们都不知道。第二张照片是告示牌。被骗了。。。。
收起评论",差评
"一次不算愉快的游玩，景区交通极为混乱。等车都等了2个小时只游完了大瀑布一个景点。搞到人晕头转向的完全没有它的名气撒。混乱， [特色体验]没有 [交通]失望 [推荐理由]没有。大小七孔景区就比黄果树瀑布好的多撒
收起评论",差评
真的没有它说的那么好玩，瀑布很小人又多，还不如去壶口瀑布看，人太多了水帘洞基本进不去，就是名气大而已,差评
"景色是美的，但是整个景区的建设和规划真的不怎么样，天气热，游客多景区的接待不行，感觉没有顺序，有点乱。亲眼看见有个妹妹在排队坐车的时候中暑了也没有工作人员来处理。现在景区在整修，希望以后能做得越来越好。
收起评论",差评
"景区摆渡车乱七八糟，完全不知道自己刚来的地方在哪里，问景区工作人员也是一脸茫然。黄果树瀑布确实不错，只是管理尤其混乱，道路狭窄，没有工作人员指引。水帘洞就别提了，排了两个两个小时的队也没有动一下，也没有工作人员疏导。总之，一种感觉，体验感极差。
收起评论",差评
除了瀑布，其它的服务我给零分，真的是设计相当不合理，一直在走路，这大太阳天气，谁受得了呀，明知道人流量那么大，也不多安排点车辆，一直等，都有人在等待过程中中暑晕倒了,差评
"从小就只知道黄果树大瀑布非常壮观，也是80版西游记的外景地之一，所以一直想去。今年暑假趁着贵州对外省游客高速半价 景区门票半价的机会带着一家人就自驾去了。优惠后门票130，自费单程扶梯每人30元。但是期望越高，失望越大呀。景区人太多了，等个观光车半个小时，大瀑布那里好不容易进去拍几张照，再去水帘洞，结果被告知起码要在外面等1个半小时，你接待不了就不要放那么多人进去撒，不能为了赚钱而影响游客的感受，不会再去了，就这一次了。
收起评论",差评
必须差评 毫无秩序 没人管理 这样下去早晚得完 谁来谁知道,差评
这里风景好美呀！可是等车的时候有很多人排队一下子用了一个多小时才排队完还是不好。,差评
"放暑假去的人很多，这很常，但很多问题是管理出来的，整体给人感觉管理很不好，管理很混乱，或者说根本就没有管理而言，尤其是在最后排队坐大巴车返回大门的地方，所有人都只能排一个队，不管孩子和老人。不停的转圈，最后都从一个口坐大巴管理来说，应该是多放几个口儿同时进行。年轻人还可以，如果是年纪大的老人或者是孩子有吃不消的
收起评论",差评
我不知道这么想的，贵州本地人要多收80，外地人打折，这是明白了不想让自己人支持自己人的事业咯，就是不想让本地人看？不是多80的问题，你原价也可以，这算是啥意思啊，这件事没完，,差评
"不得不说，黄果树大概是我去过最差的5a景区了，作为一个老牌景点，实在难以想象景区管理竟然如此的差。景区的票要提前一天从网上买，当天去肯定没票。然而网上的票卖的也不合理，我们只买了门票，因为听说可以不买观光车，可以去景区包车去三个景点，结果到了景区说不能包车，没办法又重新买了观光车，让人费解的是，当我们浏览一个景点后，外面又有包车的团队在招人，此时我们已经买了观光车的联票，没办法包车了。为什么开始不能包车，中途又可以呢？？？还有最让人难以忍受的是等观光车的时间，我们只看了大瀑布，排队等车的时间，三个小时，毫不夸张的说，简直度秒如年。我承认夏季旅游旺季人很多，但是排队的通道设置得非常不合理，正常不应该一人一列，通道设置得太宽，导致一排能站五六个人，再加上插队的，人挤人很拥挤！炎热的天气，空气中还弥漫着各种难以言说的味道，老幼妇孺怕是要晕倒了。并没有景区的人疏导一下，而且还有些没素质的人钻围栏下面的洞插队，让队伍更加难以承受。就这样，三个小时等待的时间被无限放大，体力和耐心全都在此消耗没了，我们只看了大瀑布，没有去其他景点，实在不想在感受一下拥挤的人群了。长白山也是我去过的这种需要观光车的景区，山上很窄的地方很危险呢，但是所有排队的设施都很合理，建议管理人员多学习一下别的景区怎么管理，别败了第一次去贵州的北方人对这个地方的印象！
收起评论",差评
"一星也不想给，景区在处理较大人流量简直垃圾，人堆人的排队，你踩我我踩你，还赶上汛期超级大的雨，本来去玩儿的，心情搞得也不好了，人真的超级多，建议改善，尤其是大瀑布的出客通道，景区处理大流量垃圾到爆炸，相信我，你去真的会后悔
收起评论",差评
最差的一个景区，瀑布不大，排队乘车要等1个小时，大热天的，还不如在家吹空调,差评
"来到贵州就一定要打卡美丽的黄果树瀑布，这个景点真的享誉世界，但这次体验真的蛮差的，作为国家标A景区，管理真的太混乱了。游人如织但为了坐上观光车真的挤破了脑袋，上山难，下山也难，就连坐观瀑布的超长电梯也要排很长很长很混乱的队伍。景致这么美，希望管理方面多花点心思!
收起评论",差评
"黄果树瀑布位于贵州省安顺市关岭县黄果树风景名胜区，过来参观后非常失望，情况如下：? 1.景点附近停车难，转了几圈基本找不到停车位，而且停车很贵30元壹台车，有的更贵，纯粹宰人，当地交警也没有人管；? 2.购每人半票价130元还不含保险10元，中途返程坐电梯每人还需30元，还不能刷微信更没有发票，太黑太黑了！? 3.坐50元车到瀑布后，步行还需排队3小时才能到瀑布旁，这里天气非常非常的炽热，紫外线很强，火辣辣太阳照身上象火烧一样，其间有的游客热昏了很多次；? 4.瀑布景区很平淡，说实话根本没什么看点，只是炒作宣传的多，景点与价格远远不相符；? 5.乘车返程时简直把顾客当猴耍，那么大的太阳，需要在操场排队约2小时来回走排队栏七八趟（约3公里)。特别是体弱的老年人、抱着娃娃的人、背着行李的人，那才叫辛苦，汉流甲背，非常遭罪，真是拿钱买罪受！！！
收起评论",差评
"倒不是景色不好，只是暑假旺季人太多了，看个风景整成排队了。 景区排队的地方到处可见规劝游客不打架的标语。一开始纳闷，后来我明白了，一排就是至少一小时，大家脾气都暴躁了，的确是很容易发生矛盾的。 三个主要景点，只去了大瀑布，因为排呀排呀....队....太阳还暴晒，旅游体验不好，一家人都表示再不来了。
收起评论",差评
"黄果树瀑布的管理方式给我留下很深的印象！刷新了我对这儿的看法！排个队等了两三个小时，天又热，又带着孩子，孩子都要中暑了。管理太乱，眼高手低，脏乱差，就一个自然景观瀑布值得一看，整体的管理给我们外地人印象太差，彻底失望！差到不想再说。
收起评论",差评
买票排队，进门排队，上车排队，到景点继续排队，水帘洞继续排队，回程坐车排八个连续拐弯长队，都快窒息了。总体体验非常差，不是一般的差。如果不是孩子要看孙猴子的水帘洞，一辈子都不回来了。,差评
"很差 贵州旅游真的让我叹为观止了 门票比哪里都贵 但是毫无旅行体验可言 折腾一天 满身汗 瀑布就看了五分钟不到 还一脚泥 我不知道景区有没有限制每天的参观人员数量 人挤人 看瀑布的话不如在画里好好看看。景区里面完全迈步的地方都没有 台阶不断 路窄人多 我觉得这样下去会很容易发生踩踏事件了。 门票花钱 坐车上山花钱 50的车票就是北京一号线体验 然后坐电梯也要30块买票。好不容易挤进去远观了一下 然后被告知想要近一点看进到山洞那边要排队3-4个小时。转身往回走也是人山人海一地水一脚泥。然后到后面坐车 下午最热的时候 没空调 干排队1个小时。大家身上还都是又馊又臭。真的已经不是热不热的问题了 是会窒息朋友们。总之 没什么事好好在家呆着有钱给自己买点东西就好了 千万别想不开贵州旅游
收起评论",差评
"差评！ 前几天的周日去的，景区没有限流，暑假人超级多的。要坐景点车进去，排队的地方没得遮头，轮着进去2小时，自己撑着伞，还带着小孩。景区拍照10分钟，因为天色暗就赶紧出来。 出来下大雨，等景点车出去，等待的地方需要自己撑伞，带着孩子排了2小时！身边是小孩的哭声，别人雨伞的水滴声，很多人变落汤鸡。 这么及时悠久的5a景点，只会收门票，这样的印象！
收起评论",差评
景美服务差，排长龙看水帘洞可以理解，毕竟那地方人多路窄。可是排队一个小时等观光车，中间没有任何指挥，只有个喇叭空喊，以致有人丢小孩，有人晕倒这就说不过去了吧。,差评
"黄果树风景名胜区?? 到了安顺之后，报的一日游旅行团。因为自己已经买不到去黄果树瀑布的门票了，没错这个景点好翘←_←。260元包括门票+观光车+保险。入园开始凭二代身份证，后来一直都是刷脸，还是比较科学的 景区一共三个大景点。第一站我们选择的是天星桥，它主要有桥上桥上桥、水下石林、天星洞几个看点，还有一个激流的小瀑布。花了200元请了个导游着实没有讲什么东西，希望大家别花冤枉钱??。游客太多了，导游又走的也非常快，几乎没有拍照与留恋的时间。走完之后坐摆渡车只能往回走1/2，然后还要步行1/2才能做下一个景点的观光车??，这算是相当的不合理了！ 好不容易走完排队坐车，来到黄果树瀑布景区。上午11点简直是人挤人腚碰腚听旁边带团的导游说：水帘洞就不要想了，能到大瀑布那边拍照不被其他人打扰都算谢天谢地。其实说的真没错…大家认为的黄果树瀑布是图1，而真实的黄果树瀑布是图2??全是人全是伞。如果说想不被人打扰拍照可以请人来一张十元快照。他会帮你理走周围一圈的人，趁这个机会自己先照几张??不然你是没有机会不照到人头的。 不合理之处在于黄果树瀑布的大扶梯，50往返，其实坐下去也要走路，而且电梯也蛮短的……走路下去只要人不多很快，所以不建议乘电梯??然后出来想乘观光车去陡坡塘景区……就遭遇了整个景区最可怕的一幕??最后三张图就是排队乘车的场景，两点半到四点半整整两小时??所以陡坡塘景区只能成为一个遗憾了。 排队的时候很混乱，我很佩服那些带小孩的老孃孃们，怎么能够身手如此敏捷插我一个人的时候我在想，有什么意义？难不成还能插到很前面？结果到一个拐角处再看，别人就真的去很前面了排队拐来拐去，大家心情都很烦躁，加上今天还在下雨，时间也来不及，就没有心情再玩下去了 总的来说，坐车排队久，导游讲解一般，商业气息太浓，让人玩的非常劳累。大瀑布??，西游记情怀??，两星不能再多了??我用血淋淋的教训告诉大家，八月底暑假末端，同学们的假期作业都做完了，该出来放松准备收假了。千万千万不要来这种大景区，说多了都是泪啊(′;︵;`)
收起评论",差评
"此次贵州行最差的景点之行！门票省外人员半价80，观光大巴50，扶梯50！入园无需领票，直接脸部识别，身份证识别！我们看这人流阵势质量坐大巴到大瀑布下车，中途没停！本来想自己走去大瀑布的，大概也就20分钟，但是人太多根本走不动，只得买扶梯票，扶梯也是排队超级多人，扶梯上去之后更是一个恐怖，就像一群僵尸一样，走不动！千辛万苦来到瀑布看了一眼，拍了张照片，赶紧撤退打转，想转到水帘洞去，没3个小时过不去！回程的观光巴士算是把我们一群老弱妇孺整趴下了，排队转了一圈又一圈，大概差不多20圈，就是这样慢悠悠的往前转着排队把人搞疯，人多，天气闷热，难受！排队大概1个小时上车！景区规划实在不行，破和臭！像这样排队更是不合理，前几年也是同样的时间去的九寨沟，人比这个多多了，但是没出现这样的情况，路面干净，排队合计！而黄果树完全一副破旧，硬件软件都不行，比头天去的小七龙大七孔要差多了
收起评论",差评
"第一次去黄果树瀑布，体验太差了，人多排队时间长可以忍受，但在排队时，人挤人，排队秩序非常不好，太难受，管理非常差，来回排队4个小时，看瀑布5分钟，接送的观光车在旺季根本就不够，排队时，好当心发生踩踏事件，管理能力不够，就不要做这么大的生意。
收起评论",差评
排队两小时，老人小孩子热的不行，,差评
不会再来，也不会推荐亲戚朋友来。,差评
"第一次来“黄果树”瀑布，体验非常差，五星好评全是刷出来的。道路很窄，导致大面积堵塞，出来排队更加崩溃，景区指引不清晰，排队时候下大雨，没有遮雨的设计，搞得大人小孩老人全部淋雨，景区接待能力非常差！这个瀑布就大而已，真的徒有虚名，还不如“龙宫”和“小七孔”。
收起评论",差评
"坑人的景点，来过一次不会再来。特别是看完大瀑布返程乘景点旅游大巴，光来来回回走迷宫式的队伍就花了1个半小时左右，人挤人，有些素质底下的任意插队。实际上车到目的地后才知道，返程的路实际不远，走路估计半小时左右就能到目的地，而且走路能欣赏到沿途的美景，并不像出发时的路程那么远。景区管理部门只管收钱，管理混乱，害得游客都在出口那边排队几小时等返程车。
收起评论",差评
"真的是宰人（门票160元），观光车就是大巴车（50元），一路风景都很好，但是你坐在车上啥都看不到。所谓的大瀑布也没想象中那么大，全是人，管理人员超少，人行道很窄而且来去都是一条道，非常拥挤，有些人素质真他么低，人挤人还打伞，提醒他们还当耳边风，戳到别人眼镜你配的起？“水帘洞”排队很长很长，十分钟才挪一下。还有什么“大扶梯”（30元），就是扶手电梯，它在一个棚子里，你什么风景也看不到。最不满意的就是最后在大瀑布坐车返回的时候，明明只要十几分钟就能返回，但没有一个提示。排队全是人，有几个素质低的游客在那里乱挤，好多人也反围栏插队，工作人员居然视若不见？总而言之，瀑布也就那样，一路花下来两百多块钱，真的不值，实在不明白为什么大众点评上分那么高。
收起评论",差评
"千万别来！千万别来！千万别来！ 如果想体验毫无尊严的旅游，请来黄果树； 如果想花钱买大罪受，请来黄果树； 如果想去瀑布太阳下面排三个小时，出瀑布太阳下面排三个小时，进水帘洞太阳下面排三个小时，共计全天排队十个小时，拍照两秒钟，看瀑布两秒钟，请来黄果树； 如果想体验人挨人人挤人人山人海的辣鸡景点，和汗臭狐臭体臭恶臭的陌生人紧紧贴在一起，顺便体验严重中暑濒死感觉，请来黄果树； 如果想游玩儿半天晒黑十个度，进去范冰冰，出来变非洲老黑，请来黄果树； 如果想被景点服务人员恶语相加呼来喝去，请来黄果树； 如果想看又矮又小又没看头的小瀑布，请来黄果树； 如果想彻底毁掉自己整个假期，请来黄果树！！！！
收起评论",差评
瀑布壮观，旅游体验很不好，来回摆渡车排队3-4个小时，大热天的，看瀑布的兴致都排没了。景区管理有待加强，感觉比较混乱，人山人海容易出事故,差评
"非常糟糕的旅行体验。 整个黄果树景区分三部分，其中前两个部分，陡坡塘和天星桥完全不推荐玩，根本就是坑人的，人挤人走都走不动，不要说欣赏风景了，而且也没啥好欣赏的，天星湖简直是个笑话，而这个笑话是整个黄果树景区的缩影——大段无聊的景点，必须一条路走到最后才是最好的景色，我不在乎走路，但路上那些粗制滥造的所谓景点完全就是为了圈钱和浪费游客时间的。
收起评论",差评
黄果树真NB，管理模式烂到家了，管理者跟没脑子一样！,差评
如果最差能给零星就好了，这辈子最差的体验,差评
人超级多，根本达不到这么大的载客量就卖票，老人超级不舒服。管理特别混乱，根本没达到5A景区的标准。超级差！要想带老人孩子出来玩的，一定不要来这里，身体不好的人也不要来。,差评
旺季人太多 景区管理不力 等观光车超过四十五分钟 容易中暑 收费黑 场内没有餐饮 景色还算不错 但个人感觉黄果树瀑布没有特别经验 反而是天星桥后半段人较少 瀑布壮观 景色优美,差评
